Joh	John, who, according to the unanimous testimony of the ancient fathers and ecclesiastical writers, was the author of this Gospel, was the son of Zebedee, a fisherman of Bethsaida, by Salome his wife (compare <u>Mat_10:2</u>, with <u>Mat_27:55</u>, <u>Mat_27:56</u> and <u>Mar_15:40</u>), and brother of James the elder, whom "Herod killed with the sword," (<u>Act_12:2</u>). Theophylact says that Salome was the daughter of Joseph, the husband of Mary, by a former wife; and that consequently she was our Lord's sister, and John was his nephew. He followed the occupation of his father till his call to the apostleship (<u>Mat_4:21</u>, <u>Mat_4:22</u>, <u>Mar_1:19</u>, <u>Mar_1:20</u>, <u>Luk_5:1-10</u>), which is supposed to have been when he was about twenty five years of age; after which he was a constant eye-witness of our Lord's labours, journeyings, discourses, miracles, passion, crucifixion, resurrection, and ascension. After the ascension of our Lord he returned with the other apostles to Jerusalem, and with the rest partook of the outpouring of the Holy Spirit on the day of Pentecost, by which he was eminently qualified for the office of an Evangelist and Apostle. After the death of Mary, the mother of Christ, which is supposed to have taken place about fifteen years after the crucifixion, and probably after the council held in Jerusalem about ad 49 or 50 (Acts 15), at which he was present, he is said by ecclesiastical writers to have proceeded to Asia Minor, where he formed and presided over seven churches in as many cities, but chiefly resided at Ephesus. Thence he was banished by the emperor Domitian, in the fifteenth year of his reign, ad 95, to the isle of Patmos in the Agean sea, where he wrote the Apocalypse (<u>Rev_1:9</u>). On the accession of Nerva the following year, he was recalled from exile and returned to Ephesus, where he wrote his Gospel and Epistles, and died in the hundredth year of his age, about ad 100, and in the third year of the emperor Trajan. It is generally believed that St. John was the youngest of the twelve apostles, and that he survived all the rest. Jerome, in his comment on Gal VI., says that he continued preaching when so enfeebled with age as to be obliged to be carried into the assembly; and that, not being able to deliver any long discourse, his custom was to say in every meeting, My dear children, love one another. The general current of ancient writers declares that the apostle wrote his Gospel at an advanced period of life, with which the internal evidence perfectly agrees; and we may safely refer it, with Chrysostom, Epiphanius, Mill, Lev. Clerc, and others, to the year 97. The design of St. John in writing his Gospel is said by some to have been to supply those important events which the other Evangelists had omitted, and to refute the notions of the Cerinthians and Nicolaitans, or according to others, to refute the heresy of the Gnostics and Sabians. But, though many parts of his Gospel may be successfully quoted against the strange doctrines held by those sects, yet the apostle had evidently a more general end in view than the confutation of their heresies. His own words sufficiently inform us of his motive and design in writing this Gospel: "These things are written that ye might believe that Jesus is the Christ, the Son of God; and that believing, ye might have life through his name" (<u>Joh_20:31</u>). Learned men are not wholly agreed concerning the language in which this Gospel was originally written. Salmasius, Grotius, and other writers, have imagined that St. John wrote it in his own native tongue, the Aramean or Syriac, and that it was afterwards translated into Greek. This opinion is not supported by any strong arguments, and is contradicted by the unanimous voice of antiquity, which affirms that he wrote it in Greek, which is the general and most probable opinion. The style of this Gospel indicates a great want of those advantages which result from a learned education; but this defect is amply compensated by the unexampled simplicity with which he expresses the sublimest truths. One thing very remarkable is an attempt to impress important truths more strongly on the minds of his readers, by employing in the expression of them both an affirmative proposition and a negative. It is manifestly not without design that he commonly passes over those passages of our Lord's history and teaching which had been treated at large by other Evangelists, or if he touches them at all, he touches them but slightly, whilst he records many miracles which had been overlooked by the rest, and expatiates on the sublime doctrines of the pre-existence, the divinity, and the incarnation of the Word, the great ends of His mission, and the blessings of His purchase.
Act	The Acts of the Apostles is a most valuable portion of Divine revelation; and, independently of its universal reception in the Christian church, as an authentic and inspired production, it bears the most satisfactory internal evidence of its authenticity and truth. St. Luke's long attendance upon St. Paul, and his having been an eyewitness of many of the facts which he has recorded, independently of his Divine inspiration, render him a most suitable and credible historian; and his medical knowledge, for he is allowed to have been a physician, enabled him both to form a proper judgment of the miraculous cures which were performed by St. Paul, and to give an authentic and circumstantial detail of them. The plainness and simplicity of the narrative are also strong circumstances in its favour. The history of the Acts is one of the most important parts of the Sacred History, for without it neither the Gospels nor Epistles could have been so clearly understood; but by the aid of it the whole scheme of the Christian revelation is set before us in a clear and easy view.
Rom	The Epistle to the Romans is "a writing," says Dr. Macknight, "which, for sublimity and truth of sentiment, for brevity and strength of expression, for regularity in its structure, but above all, for the unspeakable importance of the discoveries which it contains, stands unrivalled by any mere human composition, and as far exceeds the most celebrated productions of the learned Greeks and Romans, as the shining of the sun exceeds the twinkling of the stars." "The plan of it is very extensive; and it is surprising to see what a spacious field of knowledge is comprised, and how many various designs, arguments, explications, instructions, and exhortations, are executed in so small a compass....The whole Epistle is to be taken in connection, or considered as one continued discourse; and the sense of every part must be taken from the drift of the whole. Every sentence, or verse, is not to be regarded as a distinct mathematical proposition, or theorem, or as a sentence in the book of Proverbs, whose sense is absolute, and independent of what goes before, or comes after, but we must remember, that every sentence, especially in the argumentative part, bears relation to, and is dependent upon, the whole discourse, and cannot be rightly understood unless we understand the scope and drift of the whole; and therefore, the whole Epistle, or at least the eleven first chapters of it, ought to be read over at once, without stopping. As to the use and excellency of this Epistle, I shall leave it to speak for itself, when the reader has studied and well digested its contents....This Epistle will not be difficult to understand, if our minds are unprejudiced, and at liberty to attend to the subject, and to the current scriptural sense of the words used. Great care is taken to guard and explain every part of the subject; no part of it is left unexplained or unguarded. Sometimes notes are written upon a sentence, liable to exception and wanting explanation, as <u>Rom_2:12-16</u>. Here <u>Rom_2:13</u> and <u>Rom_2:15</u> are a comment upon the former part of it. Sometimes are found comments upon a single word; as <u>Rom_10:11-13</u>. <u>Rom_10:12</u> and <u>Rom_10:13</u> are a comment upon <gu>πας</gu> [G3956]
2Co	The most remarkable circumstance in this Epistle, observes Mr. Scott, is the confidence of the Apostle in the goodness of his cause, and in the power of God to bear him out in it. Opposed as he then was by a powerful and sagacious party, whose authority, reputation, and interest were deeply concerned, and who were ready to seize on every thing that could discredit him, it is wonderful to hear him so firmly insist upon his apostolical authority, and so unreservedly appeal to the miraculous power which he has exercised and conferred at Corinth. So far from shrinking from the contest, as afraid of some discovery being made, unfavourable to him and the common cause, he, with great modesty and meekness indeed, but with equal boldness and decision, expressly declares that his opposers and despisers were the ministers of Satan, and menaces them with miraculous judgments, when as many of their deluded hearers had been brought to repentance and re-established in the faith, as proper means could in a reasonable time effect. It is inconceivable that a stronger internal testimony, not only of integrity, but of divine inspiration, can exist. Had there been anything of imposture among the Christians, it was next to impossible but such a conduct must have occasioned a disclosure of it. Of the effects produced by this latter epistle we have no circumstantial account; for the journey which St. Paul took to Corinth, after he had written it, is mentioned by St. Luke only in a few words (<u>Act_20:2</u>, <u>Act_20:3</u>). We know, however, that St. Paul was there after he had written this Epistle; that the contributions for the poor brethren at Jerusalem were brought to him from different parts to that city (<u>Rom_15:26</u>); and that, after remaining there several months, he sent salutations from some of the principal members of that church, by whom he must have been greatly respected, to the church of Rome (<u>Rom_16:22</u>, <u>Rom_16:23</u>). From this time we hear no more of the false teacher and his party; and when Clement of Rome wrote his epistle to the Corinthians, St. Paul was considered by them as a divine apostle, to whose authority he might appeal without fear of contradiction. The false teacher, therefore, must either have been silenced by St. Paul, by virtue of his apostolical powers, and by an act of severity which he had threatened (<u>2Co_13:2</u>, <u>2Co_13:3</u>); or this adversary of the apostle had, at that time, voluntarily quitted the place. Whichever was the cause, the effect produced must operate as a confirmation of our faith, and as a proof of St. Paul's divine mission.
Gal	The Galatians, or Gallograecians, were the descendants of Gauls, who migrated from their own country, and after a series of disasters, got possession of a large district in Asia Minor, from them called Galatia (Pausanias, Attic. c. iv). They are mentioned by historians as a tall and valiant people, who went nearly naked, and used for arms only a buckler and sword; and the impetuosity of their attack is said to have been irresistible. Their religion, before their conversion was extremely corrupt and superstitious; they are said to have worshipped the mother of the gods, under the name of Adgistis; and to have offered human sacrifices of the prisoners they took in war. Though they spoke the Greek language in common with almost all the inhabitants of Asia Minor, yet it appears from Jerome that they retained their original Gaulish language even as late as the fifth century. Christianity appears to have been first planted in these regions by St. Paul himself (<u>Gal_1:6</u>; <u>Gal_4:13</u>); who visited the churches at least twice in that country (<u>Act_16:6</u>; <u>Act_18:23</u>). It is evident that this epistle was written soon after their reception of the gospel, as he complains of their speedy apostasy from his doctrine (<u>Gal_1:6</u>); and as there is no notice of his second journey into that country, it has been supposed, with much probability, that it was written soon after his first, and consequently about ad 52 or 53. It appears that soon after the Apostle had left them, some Judaizing teachers intruded themselves into the churches; drawing them off from the true gospel, to depend on ceremonial observances, and to the vain endeavour of "establishing their own righteousness." It was in order to oppose this false gospel that St. Paul addressed the Galatians, and after saluting the churches of Galatia, and establishing his apostolic commission against the attacks of the false teachers, he reproves them for departing from that gospel which he had preached to them, and confirmed by the gift of the Holy Ghost - proves that justification is by faith alone, and not by the deeds of the law, from the example of Abraham, the testimony of Scripture, the curse of the law, the redemption of Christ, and the Abrahamic covenant, which the law could not disannul - shows the use of the law in connection with the covenant of grace; concludes that all believers are delivered from the law, and made the spiritual seed of Abraham by faith in Christ; illustrates his inference by God's treatment of the Jewish church, which he put under the law, as a father puts a minor under a guardian; shows the weakness and folly of the Galatians in subjecting themselves to the law, and that by submitting themselves to circumcision they become subject to the whole law, and would forfeit the benefits of the covenant of grace; gives them various instructions and exhortations for their Christian conduct, and particularly concerning the right use of their Christian freedom; and concludes with a brief summary of the topics discussed, and by commending them to the grace of Christ.
Phi	The Church at Philippi in Macedonia was planted by the Apostle Paul about ad 53 (Acts 16:9-40); and it appears he visited them again, ad 60, though no particulars are recorded concerning that visit (<u>Act_20:6</u>). The Philippians were greatly attached to St. Paul, and testified their affection by sending him supplies, even when labouring for other churches (<u>Phi_4:15</u>, <u>Phi_4:16</u>; <u>2Co_11:9</u>); and when they heard that he was under confinement at Rome, they sent Epaphroditus, one of their pastors, to him with a present, lest he should want necessaries during his imprisonment (<u>Phi_2:25</u>; <u>Phi_4:10</u>, <u>Phi_4:14-18</u>). The more immediate occasion of the Epistle was the return of Epaphroditus, by whom the apostle sent it as a grateful acknowledgment of their kindness; which occurred towards the close of his first imprisonment, about the end of ad 62, or the commencement of 63.
Col	Colosse was a large and populous city of Phrygia Pacatiana, in Asia Minor, seated on an eminence to the south of the river Meander. It is supposed to have occupied a site now covered with ruins, near the village of Konous or Khonas, and about twenty miles nw of Degnizlu. By whom, or at what time, the church at Colosse was founded is wholly uncertain; but it would appear from the apostle's declaration, <u>Col_2:1</u>, that he was not the honoured instrument. It appears from the tenor of this epistle to have been, upon the whole, in a very flourishing state; but some difficulties having arisen among them, they sent Epaphras to Rome, where the apostle was now imprisoned (<u>Col_4:3</u>) to acquaint him with the state of their affairs. It is remarkable for a peculiar pathos and ardour, which is generally ascribed to the extraordinary divine consolations enjoyed by the apostle during his sufferings for the sake of Christ. Whoever, says Michaelis, would understand the Epistles to the Ephesians and Colossians, must read them together. The one is in most places a commentary on the other; the meaning of single passages in one epistle, which, if considered alone, might be variously interpreted, being determined by the parallel passages in the other epistle.
2Th	The First Epistle to the Thessalonians, it is generally agreed, was the earliest written of all St. Paul's epistles, whence we see the reason and propriety of his anxiety that it should be read in all the Christian churches of Macedonia. - "I charge you by the Lord, that this Epistle be read unto all the holy brethren" (<u>1Th_5:27</u>). "The existence of this clause," observes Dr. Paley, "is an evidence of its authenticity; because, to produce a letter, purporting to have been publicly read in the church at Thessalonica, when no such letter had been read or heard of in that church, would be to produce an imposture destructive of itself. Either the Epistle was publicly read in the church of Thessalonica, during St. Paul's lifetime, or it was not. If it was, no publication could be more authentic, no species of notoriety more unquestionable, no method of preserving the integrity of the copy more secure. If it was not, the clause would remain a standing condemnation of the forgery, and one would suppose, an invincible impediment to its success." Its genuineness, however, has never been disputed; and it has been universally received in the Christian church, as the inspired production of St. Paul, from the earliest period to the present day. The circumstance of this injunction being given, in the first epistle which the Apostle wrote, also implies a strong and avowed claim to the character of an inspired writer; as in fact it placed his writings on the same ground with those of Moses and the ancient prophets. The second Epistle, besides those marks of genuineness and authority which it possesses in common with the others, bears the highest evidence of its divine inspiration, in the representation which it contains of the papal power, under the characters of "the Man of sin," and the "Mystery of iniquity." The true Christian worship is the worship of the one only God, through the one only Mediator, the man Christ Jesus; and from this worship the church of Rome has most notoriously departed, by substituting other mediators, invocating and adoring saints and angels, worshipping images, adoring the host, etc. It follows, therefore, that "the Man of sin" is the Pope; not only on account of the disgraceful lives of many of them, but by means of their scandalous doctrines and principles; dispensing with the most necessary duties, selling pardons and indulgences for the most abominable crimes, and perverting the worship of God to the grossest superstition and idolatry. It was evidently the chief design of the Apostle, in writing to the Thessalonians, to confirm them in the faith, to animate them to a courageous profession of the Gospel, and to the practice of all the duties of Christianity; but to suppose, with Dr. Macknight, that he intended to prove the divine authority of Christianity by a chain of regular arguments, in which he answered the several objections which the heathen philosophers are supposed to have advanced, seems quite foreign to the nature of the epistles, and to be grounded on a mistaken notion, that the philosophers designed at so early a period to enter on a regular disputation with the Christians, when in fact they derided them as enthusiasts, and branded their doctrines as "foolishness." In pursuance of his grand object, "it is remarkable," says Dr. Doddridge, "with how much address he improves all the influence which his zeal and fidelity in their service must naturally give him, to inculcate upon them the precepts of the gospel, and persuade them to act agreeably to their sacred character. This was the grand point he always kept in view, and to which every thing else was made subservient. Nothing appears, in any part of his writings, like a design to establish his own reputation, or to make use of his ascendancy over his Christian friends to answer any secular purposes of his own. On the contrary, in this and in his other epistles, he discovers a most generous, disinterested regard for their welfare, expressly disclaiming any authority over their consciences, and appealing to them, that he had chose to maintain himself by the labour of this own hands, rather than prove burdensome to the churches, or give the least colour of suspicion, that, under zeal for the gospel, and concern for their improvement, he was carrying on any private sinister view. The discovery of so excellent a temper must be allowed to carry with it a strong presumptive argument in favour of the doctrines he taught....And, indeed, whoever reads St. Paul's epistles with attention, and enters into the spirit with which they were written, will discern such intrinsic characters of their genuineness, and the divine authority of the doctrines they contain, as will, perhaps, produce in him a stronger conviction than all the external evidence with which they are attended." These remarks are exceedingly well grounded and highly important; and to no other Epistles can they apply with greater force than the present most excellent productions of the inspired Apostle. The last two chapters of the first epistle, in particular, as Dr. A. Clarke justly observes, "are certainly among the most important, and the most sublime in the New Testament. The general judgment, the resurrection of the body, and the states of the quick and the dead, the unrighteous and the just, are described, concisely indeed, but they are exhibited in the most striking and affecting points of view."
1Ti	This Epistle bears the impress of its genuineness and authenticity, which are corroborated by the most decisive external evidence; and its Divine inspiration is attested by the exact accomplishment of the prediction which it contains respecting the apostasy in the latter days. This prophecy is similar in the general subject to that in the second Epistle to the Thessalonians, though it differs in the particular circumstances; and exactly corresponds with that of the prophet Daniel on the same subject (<u>Dan_11:38</u>). This important prediction might be more correctly rendered, "Now the Spirit speaketh expressly, that in the latter times some shall apostatize from the faith, giving heed to erroneous spirits, and doctrines concerning demons, through the hypocrisy of liars, having their consciences seared with a hot iron, forbidding to marry, and commanding to abstain from meats," etc. How applicable these particulars are to the corruptions of the Church of Rome need scarcely be insisted on. The worship of saints in that church is essentially the same with the worship of demons among the heathen; which has been established in the world by books forged in the name of the Apostles and saints, by lying legends of their lives, by false miracles ascribed to their relics, and by fabulous dreams and relations; while celibacy was enjoined and practised under pretence of chastity, and abstinence under pretence of devotion. None but the SPIRIT OF GOD could foresee and foretell these remarkable events.
Phm	Philemon appears to have been a person of some consideration at Colosse, and in the church at that place (<u>Phm_1:1</u>, <u>Phm_1:2</u>, <u>Col_4:9</u>, <u>Col_4:17</u>) who had been converted by the ministry of St. Paul (<u>Phm_1:19</u>), probably during his abode at Ephesus (<u>Act_19:10</u>). Onesimus, a slave of Philemon, having, as it is generally thought, been guilty of some dishonesty, fled from his master, and came to Rome, where the apostle was at that time under confinement the first time, as appears by his expectation of being shortly released (<u>Phm_1:22</u>), about ad 62. Having by some means attended the preaching of the apostle, "in his own hired house," (<u>Act_28:16</u>, <u>Act_28:23</u>) it pleased God to bless it to his conversion. After he had given satisfactory evidence of a real change, and manifested an excellent and amiable disposition, which greatly endeared him to St. Paul, he was sent back to his master by the apostle, who wrote this epistle to reconcile Philemon to his once unfaithful servant.
Jam	James, the son of Alphaeus, the brother of Jacob, and the near relation of our Lord, called also James the Less, probably because he was of lower stature, or younger, than the other James, the son of Zebedee, is generally allowed to be the writer of this Epistle; and the few that have doubted this have assigned very slight reasons for their dissent, and advanced very weak arguments on the other side. It is recorded in ecclesiastical history, and the book of the Acts of the Apostles confirms the fact, that he generally resided at Jerusalem, superintending the churches in that city, and in the neighbouring places, to the end of his life, which was terminated by martyrdom about ad 62. This epistle appears to have been written but a short time before his death; and it is probable that the sharp rebukes and awful warnings given in it to his countrymen excited that persecuting rage which terminated his life. It is styled Catholic, or General, because it was not addressed to any particular church, but to the Jewish nation throughout their dispersions. Though its genuineness was doubted for a considerable time, yet its insertion in the ancient Syriac version, which was executed at the close of the first, or the beginning of the second century, and the citation of, or allusion to it, by Clement of Rome, Hermas, and Ignatious, and its being quoted by Origen, Jerome, Athanasius, and most of the subsequent ecclesiastical writers, as well as its internal evidence, are amply sufficient to prove the point.
1Pe	As the design of this Epistle is excellent, remarks Dr. Macknight, so is its execution, in the judgment of the best critics, does not fall short of its design. Ostervald says of the first Epistle of Peter, "it is one of the finest books in the New Testament." Erasmus pronounces it to be "worthy of the prince of the Apostles, and full of apostolical dignity and authority;" and adds, "it is sparing in words, but full of sense - <i>verbis pauca, sententiis differta</i>." "As the true church of Christ," says Dr. Clarke, "has generally been in a state of suffering, the Epistles of St. Peter have ever been most highly prized by all believers. That which we have just finished is an admirable letter, containing some of the most important maxims and consolations for the Church in the wilderness. No Christian can read it without deriving from it both light and life. Ministers especially should study it well, that they may know how to comfort their flocks when in persecution and adversity. He never speaks to good in any spiritual case who is not furnished out of the Divine treasury. God's words invite, solicit, and command assent. on them a man may confidently rely. The words of man may be true, but they are not infallible; this is the character of God's word alone." To these valuable remarks on the varied excellences and uses of this inimitable Epistle, it may be only necessary to add, that it is not only important in these respects, but is a rich treasury of Christian doctrines and duties from which the mind may be enriched and the heart improved, with the most ennobling sentiments.
Jud	St. Jude, says Origen, has written an Epistle in a few lines indeed, but full of vigorous expressions of heavenly grace - <gu>Ιουδας</gu> [G2455], <gu>μεν</gu> [G3303], <gu>εγραψεν επιστολην ολιγοστιχον μεν</gu> [G3303], <gu>πεπληρωμενην δε</gu> [G1161], <gu>ουρανιου χαριτος ερρωμενων λογων</gu>. <br><br>He briefly and forcibly represents the detestable doctrines and practices of certain false teachers, generally supposed to be the impure Gnostics, Nicolaitans and followers of Simon Magus; and reproves these profligate perverters of sound principles, and patrons of lewdness, with a holy indignation and just severity; while at the same time he exhorts all sound Christians, with genuine apostolic charity, to have tender compassion on these deluded wretches, and to endeavour vigorously to reclaim them from the ways of hell, and pluck them as brands out of the fire. There is a great similarity in sentiment and style between this Epistle and the second chapter of the second Epistle of Peter. Both writers are nearly alike in vehemence and holy indignation against impudence and lewdness, and against those who insidiously undermine chastity, purity, and sound principles.
Rev	The obscurity of this prophecy, which has been urged against its genuineness, necessarily results from the highly figurative and symbolical language in which it is delivered, and is, in fact, a strong internal proof of its authenticity and divine original. "For it is a part of this prophecy," as Sir Isaac Newton justly remarks, "that it should not be understood before the last age of the world; and therefore it makes for the credit of the prophecy that it is not yet understood. The folly of interpreters has been to foretell times and things by this prophecy, as if God designed to make them prophets. By this rashness they have not only exposed themselves, but brought the prophecy also into contempt. The design of God was much otherwise. He gave this, and the prophecies of the Old Testament, not to gratify men's curiosities by enabling them to foreknow things, but that, after that they were fulfilled, they might be interpreted by the event; and his own providence, not the interpreter's, be then manifested thereby to the world. For the event of things, predicted many ages before, will then be a convincing argument that the world is governed by Providence. For, as the few and obscure prophecies concerning Christ's first coming were for setting up the Christian religion, which all nations have since corrupted, so the many and clear prophecies concerning the things to be done at Christ's second coming, are not only for predicting, but also for effecting a recovery and re-establishment of the long-lost truth, and setting up a kingdom wherein dwells righteousness. The event will prove the Apocalypse; and this prophecy, thus proved and understood, will open the old prophets; and all together will make known the true religion, and establish it. There is already so much of the prophecy fulfilled, that as many as will take pains in this study may see sufficient instances of God's promise; but then, the signal revolutions predicted by all the holy prophets, will at once both turn men's eyes upon considering the predictions, and plainly interpret them. Till then we must content ourselves with interpreting what hath already been fulfilled." And, as Mr. Weston observes, "if we were in possession of a complete and particular history of Asia, not only of great events, without person or place, names or dates, but of the exactest biography, geography, topography, and chronology, we might, perhaps, still be able to explain and appropriate more circumstances recorded in the Revelation, under the emperors of the East and the West, and in Arabia, Persia, Tartary, and Asia, the seat of the most important revolutions with which the history of Christianity has ever been interwoven and closely connected." History is the great interpreter of prophecy. "Prophecy is, as I may say," observes Bp. Newton, "history anticipated and contracted; history is prophecy accomplished and dilated; and the prophecies of Scripture contain the fate of the most considerable nations, and the substance of the most memorable transactions in the world, from the earliest to the latest times. Daniel and St. John, with regard to those latter times, are more copious and particular than the other prophets. They exhibit a series and succession of the most important events from the first of the four great empires to the consummation of all things. Their prophecies may really be said to be a summary of the history of the world; and the history of the world is the best comment upon their prophecies....and the more you know of ancient and modern times, and the farther you search into the truth of history, the more you will be satisfied of the truth of prophecy." The Revelation was designed to supply the place of that continued succession of prophets, which demonstrated the continued providence of God to the patriarchal and Jewish churches. "The majority of commentators on the Apocalypse," says Mr. Townsend, "generally acted on these principles of interpretation. They discover in this Book certain predictions of events which were fulfilled soon after they were announced; they trace in the history of later years various coincidences, which so fully agree with the various parts of the Apocalypse, that they are justly entitled to consider them as the fulfilment of its prophecies; and, by thus tracing the one God of revelation through the clouds of the dark ages, through the storms of revolutions and wars, through the mighty convulsions which at various periods have agitated the world, their interpretations, even when they are most contradictory, when they venture to speculate concerning the future, are founded on so much undoubted truth that they have materially confirmed the wavering faith of thousands. Clouds and darkness must cover the brightness of the throne of God, till it shall please him to enable us to bear the brighter beams of his glory. In the mean time, we trace his footsteps in the sea of the Gentile world, his path in the mighty waters of the ambitions and clashing passions of man. We rejoice to anticipate the day when the bondage of Rome, which would perpetuate the intellectual and spiritual slavery of man, shall be overthrown, and day-spring of united knowledge and holiness bless the world."
